Unique_ID,AREA (sq km),COASTLINE (km) (perimeter),Longitude,Latitude,Region,COUNTRY NAME,Melanesia_or_not,Island name,Marck_group,Inhabited,glottocodes,Left_over,Smallest_Island_group,Medium_island_group,Medium_island_group_language_merged,Medium_only_merged_for_shared_language,SBZR_group,cost_area_id
25591,6.4941279932,10.7307756339,177.139462151,-17.3441861163,Melanesia,FIJI,Melanesia,Wayasewa,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25590,0.204695918,1.9171643101,178.074603064,-17.3431402095,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25589,0.4901944973,3.2857081856,178.066276984,-17.3461525094,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25588,0.0119945308,0.4270292177,178.060806665,-17.3529361758,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25587,0.430317126,2.5247689645,178.042887102,-17.3555310905,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25586,1.6967194426,6.6165024348,177.147301216,-17.372075695,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25585,0.7208124119,3.7373258177,177.829369968,-17.3694539242,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25584,0.1119045738,1.4570926644,178.775444979,-17.3771121467,Melanesia,FIJI,Melanesia,NA,Fiji,yes,laua1243,loma1261,Lau,Fiji,Fiji,Lau,Fiji,34
25583,1.0036595322,4.0825186529,177.740967454,-17.3926505399,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25582,0.037560659,0.7568199762,177.824355737,-17.4036742637,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25581,1.185610729,5.4764452695,178.957525659,-17.4208902988,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25580,0.0370939257,0.7557361181,177.902643007,-17.4188760394,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25579,0.0597806719,0.9945278794,177.839346873,-17.4232724475,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25578,9.9565554995,15.9028538642,178.971973932,-17.446963513,Melanesia,FIJI,Melanesia,Makogai,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25577,0.2230288263,2.0516419318,177.07198447,-17.4362337713,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25576,0.0677179645,0.9944762292,178.953043693,-17.4400932335,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25575,0.5065408956,2.8930294278,177.643815272,-17.4473582808,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25574,0.3959952572,2.7548297257,177.061031157,-17.4532681617,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25573,0.0127589799,0.449584427,177.046245135,-17.4558419546,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25572,0.4921919057,2.9133281357,177.05392187,-17.4608973519,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25571,0.0777418709,1.050627448,177.539997714,-17.4837829463,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25570,0.1268694658,1.3157480587,177.253303528,-17.483775206,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25569,1.1350883074,5.1144969535,177.271677693,-17.4910885476,Melanesia,FIJI,Melanesia,Vomo,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25568,0.475389233,3.0624581325,177.06053792,-17.4912851041,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25567,0.0118368276,0.436963618,177.106254578,-17.5050396571,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25566,0.9202026387,4.6729287511,177.473495304,-17.5450189719,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25565,0.0527012645,0.8715247432,177.480856559,-17.5583515722,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25564,0.8987347374,4.1226701691,177.099340481,-17.5742975765,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25563,2.24473416,6.7426302073,178.683276179,-17.5783855938,Melanesia,FIJI,Melanesia,NA,Fiji,yes,laua1243,loma1261,Lau,Fiji,Fiji,Lau,Fiji,34
25562,1.4689237393,7.1009556772,177.067043389,-17.5901359825,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25561,0.7729052622,4.1360703799,177.44449053,-17.5880134998,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25560,0.8680631643,4.0369454581,177.049532701,-17.5937007058,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25559,11.3411273191,22.027278817,179.009520952,-17.6153977865,Melanesia,FIJI,Melanesia,Wakaya,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25558,0.1746587277,1.6155776066,177.438540219,-17.604087792,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25557,0.4908795419,2.7026012546,177.0427167,-17.6072988364,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25556,2.0932906245,5.7078469972,177.099454189,-17.615318407,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25555,108.934188313,48.4345367811,178.796366438,-17.6802185238,Melanesia,FIJI,Melanesia,Ovalau,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25554,0.0924035283,1.2374875374,177.146010346,-17.6312814647,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25553,0.1761643919,1.7153081589,177.072992659,-17.6354277926,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25552,0.229543603,2.0209072777,178.594593576,-17.6384116346,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25551,0.0768059835,1.0535801718,178.60041644,-17.6425012556,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25550,0.0777212343,1.05891762,177.259589398,-17.6525239848,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25549,0.1655981023,1.4827671161,177.273340214,-17.6541826326,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25548,0.0286841066,0.6181773178,177.272895849,-17.6637736172,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25547,0.2355758746,1.9026254029,177.312075595,-17.6710240626,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25546,1.6021164967,6.8605009949,177.115284193,-17.6740044133,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25545,0.0196177177,0.5558031805,177.318878493,-17.6914394031,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25544,0.0200213159,0.6024829093,178.748293983,-17.6925348797,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25543,0.0784537354,1.0647239154,177.233736565,-17.7035195237,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25542,16.9944428368,29.2056119459,178.753998689,-17.7572325086,Melanesia,FIJI,Melanesia,Moturiki,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25541,0.0936539259,1.1911043954,177.28098051,-17.7224296691,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25540,0.6993068647,4.0015787044,177.14134244,-17.7332721767,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25539,0.0118736343,0.4407971096,178.832910626,-17.7308620787,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25538,10.1803930069,15.8125217505,177.175351465,-17.7474925039,Melanesia,FIJI,Melanesia,Malolo,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25537,0.0126267312,0.4438407171,178.77208079,-17.7416585672,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25536,0.5181251491,3.3056476214,178.790573894,-17.7513671707,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25535,0.1749260386,1.9762744516,178.58668411,-17.7551683918,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25534,0.3727202272,3.27360122,178.619990253,-17.7586711653,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25533,0.1184979815,1.3659512033,177.368623996,-17.7590170328,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25532,0.1430374647,1.54659255,177.364069765,-17.7607894356,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25531,2.5171845648,7.8564297129,177.203348604,-17.7739477158,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25530,0.02925656499999999,0.6254430042,178.562049866,-17.7637531416,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25529,0.0285115046,0.6831955421,178.558750705,-17.7641796303,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25528,10.7200953381,19.4197357089,179.164431403,-17.7863077782,Melanesia,FIJI,Melanesia,Batiki,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25527,0.0612822639,0.9264505566,178.618425401,-17.7743035878,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25526,25.9597212786,30.8476752504,179.421620543,-17.8078094761,Melanesia,FIJI,Melanesia,Nairai,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25525,0.1779477709,1.8875175281,178.613586381,-17.7780896227,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25524,0.0201477537,0.6188643826,178.591672951,-17.776707929,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25523,0.053461758400000003,0.9395754798,178.738078914,-17.7871828494,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25522,0.1505599214,1.5975705078,179.38821432,-17.7986960051,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25521,0.0360768819,0.7386186965,178.666319091,-17.804360116,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25520,0.0289898881,0.621978049,179.38958245,-17.806262819,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25519,0.0432548037,0.84979077,178.730531622,-17.8071003962,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Leveuka (Lomaviti),Fiji,Fiji,Lomaviti,Fiji,34
25518,0.1169929156,1.4612549994,177.372124173,-17.8145428861,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25517,0.3842843952,4.3803680276,177.36398094,-17.8232903119,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25516,0.036124112,0.8740246345,178.594650651,-17.8253430342,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25515,0.067309052,0.9645966284,177.190830119,-17.8433609006,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25514,0.0110475975,0.4183368199,179.437500134,-17.8570957377,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25513,0.093964639,1.1942383389,177.20847351,-17.8575841315,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Yasawa (greater),Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25512,0.1302323467,1.638980879,178.628441915,-17.9058406193,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25511,0.8134743455,4.5437251562,178.623732665,-17.9410779777,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25510,142.428547093,73.7420473333,179.311898283,-18.020968756,Melanesia,FIJI,Melanesia,Gau,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25509,0.0951371344,1.1985066465,178.623457465,-17.9717485357,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Bau,Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25508,0.0957125165,1.1389147533,178.705391402,-17.997938174,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25507,0.0207829698,0.6300964853,179.352501352,-18.0016676408,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25506,0.1243714929,1.7785430476,177.295765944,-18.0563271282,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25505,0.2455487684,2.2746908678,177.328066645,-18.1133866003,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25504,0.0786263779,1.0661643608,178.405416084,-18.1141910493,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25503,0.0519715423,0.9135820087,178.395248571,-18.1157379908,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25502,0.6681104643,3.5801266116,178.538480616,-18.1245486739,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25501,0.1927080753,1.7450520677,178.610638456,-18.1299252792,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25500,0.0199167477,0.5572174669,178.598573442,-18.1347401332,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25499,0.0513488376,0.8619056728,179.345846098,-18.1360759654,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Fiji (Lomaviti),Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25498,0.238916482,1.8350217993,177.416959485,-18.1381546957,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25497,0.7829677808,3.6509455014,178.595197452,-18.1449920733,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25496,0.2517002688,2.3029938502,178.342522579,-18.1482593106,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25495,0.1595021191,1.502910251,178.575392412,-18.153765049,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25494,0.0611672171,0.9900341044,178.481240107,-18.1729309089,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25493,0.0370705054,0.7521485571,178.525623177,-18.1736897187,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25492,0.9608085495,4.1675895499,178.27527256,-18.1769598797,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25491,0.0771455655,1.0549862257,178.527049977,-18.1850117693,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25490,0.0662898586,1.217196305,178.162047429,-18.2633490022,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (East),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25489,0.0198507553,0.5599924489,177.976377588,-18.2636248423,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25488,0.1079655697,1.3039137671,177.931637409,-18.2754518673,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Fiji (west),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25487,0.0286210495,0.6988336704,178.007483085,-18.3462775613,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Beqa (Kadavu),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25486,38.0724772331,41.4942378768,178.13613989,-18.391015304,Melanesia,FIJI,Melanesia,Beqa,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Beqa (Kadavu),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25485,2.3325141162,7.2745274305,178.000591126,-18.3800155146,Melanesia,FIJI,Melanesia,Yanuca,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Beqa (Kadavu),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25484,0.0833503237,1.1859952366,178.159366546,-18.3909637189,Melanesia,FIJI,Melanesia,NA,Fiji,yes,"sout2864, nort2843, west2519, namo1248",Beqa (Kadavu),Viti Levu,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25483,0.2149935811,1.7968118445,178.160561357,-18.407653574,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25482,0.0611375817,0.9244983094,178.080710779,-18.4334541449,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25481,0.0372210267,0.8724760466,177.640823344,-18.4800177598,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Vatulele,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25480,0.0407879368,1.0471262315,177.668224502,-18.4814609803,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Vatulele,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25479,0.0881261247,1.4517677652,177.660704361,-18.4819680672,Melanesia,FIJI,Melanesia,NA,Fiji,yes,west2519,Fiji (west),Vatulele,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25478,32.7976133414,31.1600028456,177.63751778,-18.5370519986,Melanesia,FIJI,Melanesia,Vatulele,Fiji,yes,west2519,Fiji (west),Vatulele,Fiji,Fiji,Viti Levu + Yasawa,Fiji,34
25477,63.5500011611,51.9771823748,179.896053657,-18.5987152861,Melanesia,FIJI,Melanesia,Moala,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25476,0.0108759823,0.4274714812,179.868350352,-18.6278847344,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25475,0.188707798,1.7797494977,178.514296693,-18.7354243862,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25474,0.7941907255,5.010518173,178.529556728,-18.7625392436,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25473,0.0437857021,0.81163796,178.506790698,-18.7807021813,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
25472,0.1716717773,2.2208673261,178.504120411,-18.78842955,Melanesia,FIJI,Melanesia,NA,Fiji,yes,loma1261,Moala north,Lomaviti,Fiji,Fiji,Lomaviti,Fiji,34
